Datetime,PortfolioValue
2024-02-09T00:00:00.000000,42847023.01679525
2024-02-12T00:00:00.000000,41346950.014946446
2024-02-13T00:00:00.000000,41538236.56981859
2024-02-14T00:00:00.000000,41209047.52705122
2024-02-15T00:00:00.000000,41958820.05764361
2024-02-16T00:00:00.000000,42336615.98316077
2024-02-19T00:00:00.000000,42597547.82256247
2024-02-20T00:00:00.000000,42807854.91101433
2024-02-21T00:00:00.000000,42316638.09222622
2024-02-22T00:00:00.000000,42400114.765691824
2024-02-23T00:00:00.000000,42229650.99963859
2024-02-26T00:00:00.000000,42141346.57602301
2024-02-27T00:00:00.000000,42518300.40401961
2024-02-28T00:00:00.000000,41989313.64239161
2024-02-29T00:00:00.000000,42436903.959616035
2024-03-01T00:00:00.000000,43328484.95213636
2024-03-02T00:00:00.000000,43570264.1405674
2024-03-04T00:00:00.000000,42950846.87895005
2024-03-05T00:00:00.000000,42623879.717072114
2024-03-06T00:00:00.000000,41624273.423617415
2024-03-07T00:00:00.000000,41118085.091924936
2024-03-11T00:00:00.000000,40336595.54084691
2024-03-12T00:00:00.000000,39664696.539756194
2024-03-13T00:00:00.000000,38328676.29669698
2024-03-14T00:00:00.000000,39031520.28221476
2024-03-15T00:00:00.000000,40408822.71033294
2024-03-18T00:00:00.000000,40928798.69288543
2024-03-19T00:00:00.000000,41071832.04173924
2024-03-20T00:00:00.000000,41111539.23487531
2024-03-21T00:00:00.000000,42218908.56795211
2024-03-22T00:00:00.000000,42465632.79303746
2024-03-26T00:00:00.000000,42258549.65980992
2024-03-27T00:00:00.000000,42190802.394757316
2024-03-28T00:00:00.000000,42592049.819845736
2024-04-01T00:00:00.000000,43303410.24800508
2024-04-02T00:00:00.000000,43908537.82307067
2024-04-03T00:00:00.000000,43907319.43380109
2024-04-04T00:00:00.000000,44098919.858930364
2024-04-05T00:00:00.000000,43763490.03750135
2024-04-08T00:00:00.000000,43203974.873828724
2024-04-09T00:00:00.000000,43355663.84903861
2024-04-10T00:00:00.000000,43415855.99252893
2024-04-12T00:00:00.000000,44021296.60194376
2024-04-15T00:00:00.000000,44083745.2531241
2024-04-16T00:00:00.000000,44909167.97114385
2024-04-18T00:00:00.000000,45644947.0116211
2024-04-19T00:00:00.000000,45465125.05361809
2024-04-22T00:00:00.000000,46083530.88773966
2024-04-23T00:00:00.000000,46951381.66527668
2024-04-24T00:00:00.000000,46816007.90665425
2024-04-25T00:00:00.000000,46692015.92732237
2024-04-26T00:00:00.000000,46834888.6954744
2024-04-29T00:00:00.000000,47400359.502157584
2024-04-30T00:00:00.000000,48335354.49337725
2024-05-02T00:00:00.000000,49116831.66839981
2024-05-03T00:00:00.000000,48455076.88670117
2024-05-06T00:00:00.000000,48183504.003324494
2024-05-07T00:00:00.000000,47768420.2735575
2024-05-08T00:00:00.000000,48404700.8289662
2024-05-09T00:00:00.000000,47163023.331101656
2024-05-10T00:00:00.000000,47823119.803532615
2024-05-13T00:00:00.000000,47124741.22785202
2024-05-14T00:00:00.000000,47986308.27550742
2024-05-15T00:00:00.000000,48991502.44472718
2024-05-16T00:00:00.000000,48869179.45614235
2024-05-17T00:00:00.000000,49823303.674985334
2024-05-18T00:00:00.000000,50604009.458345
